patent_id,title,abstract,applicationdate,publicationdate,prioritydate,google_patents_link
US6084953A,Internet assisted return call,"A system and method for performing a return call telephone operation in connection with a network such as the Internet to provide real time registration and bill presentment for the customer. The method includes the steps of electronic registration with a telephone service provider via the network, assigning a unique return call initiation telephone number to the customer, performing the return call process, calculating the cost of the telephone call and presenting the cost information to the customer in real time. The network activation allows a customer to sign up and make a return call immediately after registration. The cost information can be tailored to an individual customer through the use of cost tables associated with different components of the overall cost (phone rate) of the telephone call. xxnewline",19980828,20000704,19980828,https://patents.google.com/patent/US6084953A/en
CN2546971Y,"Comparison study card for Chinese, English, phonetic smybol and change of property of a certain word","The utility model relates to a study card with the comparison of Chinese, English, phonetics and the change of part of speech, in which the 3D interactive word card of Chinese, English and phonetics are stacked and bound in accordance with the texts of the students grade textbooks and collected to be a kit according to the grade textbooks. The inside of the kit is provided with at least one reference card of the change of part of speech. The word card is formed from the combination and compaction of a plastic film and a paper alternately printed with an English word, the phonetic symbol of the English word, the Chinese meaning of the English word and other information and symbols. When the angle of view is changed to observe, the English word, the phonetic symbol of the English word and the Chinese meaning of the English word are appeared alternately, and one side of the word card  is printed with a mark symbol of part of speech. The reference card is provided with the reference symbol corresponded one -to-one with the mark symbol of the part-of-speech on the word card and the contents of the change of the part of speech in which the reference symbol represents. Therefore, the changes of the part of speech of the word can be easily found out from the corresponding mark symbol. The utility model is applicable with innovative structure and nice appearance, which is an effective tool and assistant for the majority of primary and middle school students to learn English. xxnewline",20020605,20030423,20020605,https://patents.google.com/patent/CN2546971Y/en
JP2016108036A,SYNTHETIC RESIN PALLET,"PROBLEM TO BE SOLVED: To provide a synthetic resin pallet in which reduction in buckling strength is suppressed when consumption amount of synthetic resin is reduced.SOLUTION: Peripheral wall 31 having rectangular cylindrical shape of corner beam is consisting of two outside walls 31E which are connected to edges of two deck boards and orthogonal to each other and two inside walls 31I orthogonal to each other. The two outside walls 31E respectively comprises frame shape comprising opening part. Diagonal reinforcement plate 33 is provided, which extends along with a diagonal direction of the peripheral wall 31 crossing to inside cross part 32I and outside cross part 32E of the peripheral wall 31, and being away from target cross part as at least one of the inside cross part 32I and outside cross part 32E. The two deck boards respectively comprises a plurality of crosspieces connecting edge side away from the target cross part within both edge sides in the diagonal direction of the diagonal reinforcement plate 33 and the peripheral wall 31.SELECTED DRAWING: Figure 3 xxnewline",20141209,20160620,20141209,https://patents.google.com/patent/JP2016108036A/en
US2007297475A1,SEMICONDUCTOR OPTICAL DEVICE AND OPTICAL TRANSMISSION MODULE,A semiconductor optical device has a semiconductor laser portion and a modulator portion which have different mesa structures. The mesa structure of the semiconductor laser portion is a ridge waveguide structure which has air around the mesa. The mesa structure of the modulator portion is a planarized ridge waveguide structure which has an organic insulator buried around the mesa. xxnewline,20070129,20071227,20060627,https://patents.google.com/patent/US2007297475A1/en
US4067319A,Solar energy converting apparatus,"Solar energy converting apparatus having a plurality of parallel troughs each of which includes a receiving portion for receiving solar radiation and an exit portion. The troughs are parabolic in shape and the side walls thereof are pivotable about an axis which is substantially parallel to the longitudinal axis of a trough. Heat transfer apparatus is disposed adjacent the exit portions of the troughs, the heat transfer apparatus defining a conduit for heat transfer fluid whereby heat derived from received solar radiation is transferred to the fluid. The fluid may be either in liquid or gaseous form. xxnewline",19760726,19780110,19750819,https://patents.google.com/patent/US4067319A/en
JP2015193802A,SKIN MATERIAL-COVERED FOAM MOLDED BODY AND ENERGY ABSORPTION MEMBER,"PROBLEM TO BE SOLVED: To provide a skin material-coated foam molded body using a polystyrene based resin foam particle molded body lightweight in weight, having excellent energy absorption characteristics, and also capable of exhibiting energy absorption performance as designed with high reproducibility upon scale up as a core material.SOLUTION: Provided is a skin material-covered foam molded body made of a polystyrene based resin foam particle molded body and a skin material covering almost the whole face of the foam particle molded body, and the skin material is formed from a thermoplastic olefin elastomer, the skin material covers the foam particle molded body along the surface of the foam particle molded body, and does not adhere to the foam particle molded body as well. xxnewline",20150226,20151105,20140328,https://patents.google.com/patent/JP2015193802A/en
US2008228795A1,TRANSACTION TIME INDEXING WITH VERSION COMPRESSION,"A system and method that facilitates and effectuates transaction time indexing with version compression. The system includes an indexing component that partitions a database page containing multiple temporally related versions of a record into a historical page and a current page based at least in part on a time or a key. The system includes a compression component that constructs backward deltas for compressing earlier (historical) versions of records that are stored on the page. Because there is always an uncompressed version for each record on each page, decompression can be done based solely on information stored on the record's page. xxnewline",20070312,20080918,20070312,https://patents.google.com/patent/US2008228795A1/en
JP2004214403A,STACKED SEMICONDUCTOR DEVICE,"PROBLEM TO BE SOLVED: To reduce the occurrence of any crack at a circuit board in a stacked semiconductor device.  SOLUTION: The stacked semiconductor device is provided with a first circuit board 12 having a semiconductor element 18, a second circuit board 14 stacked under the first circuit board 12 and having a semiconductor element 26, and a plurality of electrode terminals 24 electrically connecting the first circuit board 12 with the second circuit board 14. The outline of the second circuit board 14 is formed to be larger than that of the first circuit board 12 to house the outline of the second circuit board 14 within the range of that of the first circuit board 12. In the area outside of the second circuit board 14 of the first circuit board 12, the electrode terminals are not arranged.  COPYRIGHT: (C)2004,JPO&NCIPI xxnewline",20021227,20040729,20021227,https://patents.google.com/patent/JP2004214403A/en
CN203318396U,Electromechanical brake system,"The utility model discloses an electromechanical brake system. The electromechanical brake system comprises a brake pedal, an electronic control unit (ECU.), a power source, a motor, a planet speed reducing mechanism, a ball screw mechanism, a force-amplifier, a brake disc and a brake caliper body, wherein turning torque generated by the motor is transmitted by the planet speed reducing mechanism, the ball screw mechanism and the force-amplifier and finally drives the brake caliper body to clamp the brake disc; and the electromechanical brake system also comprises a pedal angle transducer which is arranged at an adapter coupling part of the brake pedal, wherein the pedal angle transducer is respectively connected to the electronic control unit and a controller local area network, and the electronic control unit is connected to the power source of the motor. The electromechanical brake system has the advantages that the action time of a brake is greatly shortened, and further the braking distance is effectively shortened; meanwhile, occupied space is reduced, and the flexibility of data line arrangement is great; a hydraulic system is not needed, so that the energy consumption is reduced; and the electromechanical brake system is suitable for pure electric vehicles. xxnewline",20130629,20131204,20130629,https://patents.google.com/patent/CN203318396U/en
JPH06231975A,INTERMEDIATE-LEG GAP TYPE CORE,"PURPOSE:To further reduce the leakage of magnetic fluxes from the intermediate-leg gap of the core so as to improve the characteristics of transformers, choke coils, etc., by forming the gap between the external surface of an inner intermediate leg and internal surface of an outer intermediate leg by inserting one intermediate leg into the other intermediate leg. CONSTITUTION:A gap is formed between a nonmagnetic member 4 provided on the external surface of an inner intermediate leg 2 and the internal surface of an outer intermediate leg 3 by inserting the leg 2 into the leg 3. In addition, the leg 22 is screwed in a core main body 21 and a nonmagnetic member 24 is provided on the leg 22 side. Therefore, the characteristics of transformers and choke coils can be improved, because the leakage of magnetic fluxes from the intermediate-leg gap can be further reduced and magnetic reluctance adjustment can be easily performed without reducing the intermediate-leg gap. xxnewline",19930205,19940819,19930205,https://patents.google.com/patent/JPH06231975A/en
JP2016039167A,LIGHT-EMITTING DEVICE,PROBLEM TO BE SOLVED: To provide a light-emitting device which is excellent in luminous efficiency and has little variation in color.SOLUTION: A light-emitting device 1 includes: a plurality of first light-emitting elements 11 which are installed on a substrate 10; and a plurality of second light-emitting elements 12 which are installed at a lower position on the substrate 10 than the plurality of first light-emitting elements 11. The plurality of first light-emitting elements 11 and the plurality of second light-emitting elements 12 are alternately arranged so as to form a square lattice pattern in a plan view.SELECTED DRAWING: Figure 1 xxnewline,20140805,20160322,20140805,https://patents.google.com/patent/JP2016039167A/en
EP3075244A1,FISHING REEL AND MAGNETIC SEAL DEVICE THEREFOR,"A fishing reel (100) that includes a reel body (1), a housing part (4) that defines an opening part, a driving member that includes a pinion (3) that is supported by the reel body (1) and extends through the opening part of the housing part (4), and a magnetic seal device affixed to the housing part (4) that includes a central opening through which the pinion (3) extends. The magnetic seal device includes first and second magnetic plates (9a, 9b), that maintain a magnet (8) therebetween and a magnetic fluid (10) that is maintained at a gap between the driving member and at least one of the first and second magnetic plates (9a, 9b). xxnewline",20160310,20161005,20150331,https://patents.google.com/patent/EP3075244A1/en
US2018154826A1,VEHICLE PROJECTION SYSTEM,Disclosed are various embodiments of a vehicle projection system. Visual content is projected from a vehicle interior into a rear projection insert. The insert can include a semitransparent component to facilitate rear projection. The insert can also be perforated for enhanced visibility from the vehicle interior through the insert. A controller can change or modify the projected visual content based on operating conditions of the vehicle. xxnewline,20161201,20180607,20161201,https://patents.google.com/patent/US2018154826A1/en
JP2015049007A,COMBUSTION DEVICE,"PROBLEM TO BE SOLVED: To accurately discriminate the presence and absence of a misfire even at a hot start, in a combustion device in which a heater 5 is arranged while opposing an ignition flare port 4I of a burner 1, and which ignites the burner 1 by carrying electricity the heater 5 and heating it, and discriminates the presence and absence of the misfire on the basis of a change of a resistance value of the heater 5 after a stop of the electricity-carrying and heating of the heater 5 after ignition.SOLUTION: In a period in which a resistance value of a heater 5 is changed and stabilized after a stop of the electricity carrying and heating of a heater 5 after ignition, the presence and absence of a misfire is discriminated by comparing an actual resistance value change characteristic of the heater 5 and a prescribed reference change characteristic which is set on the basis of the resistance value change characteristic of the heater 5 which is not misfired, an atmosphere temperature of the heater 5 before ignition is detected, and the reference change characteristic is variably set according to the detected atmosphere temperature. xxnewline",20130903,20150316,20130903,https://patents.google.com/patent/JP2015049007A/en
JP2000175101A,AUTOMATIC TRACKING DEVICE,"PROBLEM TO BE SOLVED: To provide an automatic tracking device that automatically and properly tracks even a mobile object in a fast motion continuously without stopping the tracking motion of a camera by detecting a moving amount and a moving direction of the mobile object by means of a picture acquired while the camera tracks the mobile object. SOLUTION: An image processor 26 stores two frames of pictures photographed by a camera 10 to an image memory 24 while the camera 10 conducts panning/tilt operations through automatic tracking. Then a picture within a range in common to a photographing range is extracted from the frame pictures and its difference picture is obtained to calculate a moving amount and a moving direction of a mobile object. The image processor 26 allows a CPU 28 to give an instruction to a universal head controller 16, which allows the camera 10 to track its photographing direction toward the moving direction of the mobile object. xxnewline",19981204,20000623,19981204,https://patents.google.com/patent/JP2000175101A/en
US2008116777A1,CLOSURE ASSEMBLY AND METHOD,A closure assembly configured to urge a drawer of a refrigerator from an open position that permits access to an interior of the drawer toward a closed position that impedes access to the interior of the drawer. The closure assembly includes a cam block configured to be disposed on one of the drawer and a portion of the refrigerator other than the drawer. The cam block includes a cam surface. A cam member is configured to be disposed on the other one of the drawer and the portion of the refrigerator other than the drawer. The cam member includes a contact surface configured to contact the cam surface to urge the drawer from the open position toward the closed position. xxnewline,20061116,20080522,20061116,https://patents.google.com/patent/US2008116777A1/en
JP2015168163A,GAS BARRIER LAMINATE,"PROBLEM TO BE SOLVED: To provide a gas barrier laminate which has excellent productivity and economic efficiency and has excellent gas barrier properties even in high humidity, and which suppresses occurrence of poor appearance during heat sterilization process when used as a package for loading a volatile acid substance as a content.SOLUTION: A gas barrier laminate is obtainable by laminating a gas barrier layer (II) containing polycarboxylic acid onto a plastic substrate (I) containing 0.3-20 mass% of a calcium compound. After being subjected to a hot water treatment of 120°C for 30 minutes, an oxygen permeability in atmosphere having a relative humidity of 65% at 20°C is not more than 200 ml/(mday MPa). xxnewline",20140307,20150928,20140307,https://patents.google.com/patent/JP2015168163A/en
US2009280460A1,Systems and methods for providing personalized interactive educational displays,"Systems and methods are provided for capturing student interaction data, wherein the student interaction data has one or more data elements. A student's personalized interactive educational display is configured based at least in part on the captured student interaction data, and then displayed. The systems and methods provide access to resources of an educational institution from the student's configured personalized interactive educational display based at least in part on the captured student interaction data. Directed surveys may be electronically provided to the student based at least in part on the captured student interaction data. The personalized interactive educational display provides controlled access of educational services or commerce services. The personalized interactive educational display electronically provide access to lecture notes, on-line discussion groups, educational resource materials, or course materials. Additional resource materials may also at least in part on the captured student interaction data or academic performance of the student. xxnewline",20080506,20091112,20080506,https://patents.google.com/patent/US2009280460A1/en
JP2006524705A,Equipment for solid medicine tablets and those discharge stored and controlled,"[Subject] The equipment and the method for the discharge by which the solid type medicine was stored and controlled are offered. [A solution means] One or more storehouses which this equipment has been arranged in a main part partial; main part portion, and were specified by the main part portion;. Contain a medicine and are accommodated in each one or more storehouse. The whole fine pores or gap in the solid matrix; and a solid matrix distributes, And here the space which is not occupied by the solid matrix if that is not [in each one or more storehouse] right including one or more sorts of diluent bases with which it is filled up substantially diluent base material, The stability of the medicine [it is stored in one or more storehouses] of a between is enhanced, or discharge of the medicine from each storehouse is reinforced. In another embodiment, this equipment offers the exposure by which chemical sensor material was stored and controlled. xxnewline",20040426,20061102,20030425,https://patents.google.com/patent/JP2006524705A/en
US2004174542A1,Optical measurement device and method,"Devices and methods according to the invention allow measurement of deformation of objects by installing on them one or several of lasers or other light sources and a corresponding number of arrays of photo-sensors. The light beams may be shaped so that the response of the sensors may be processed to calculate the bend and twist of the object. By positioning the lasers and sensors in sequence, a cumulative calculation of the deformation is made possible. The applications include anemometry, a variety of blades, buildings, towers and other structures where deformation needs to be measured. xxnewline",20031125,20040909,20030307,https://patents.google.com/patent/US2004174542A1/en
US2008199170A1,CAMERA SYSTEM,"In a camera system according to the present invention, a lens controller obtains an exposure synchronizing signal that is generated by a camera controller from a camera body, causes a configuration formed of a first encoder, a second encoder and a counter to detect the position of a focus lens according to the obtained exposure synchronizing signal, and notifies the camera body of the detected position of the focus lens. The camera controller associates the position of the focus lens or the mechanism member obtained from the lens controller with an AF evaluation value based on the exposure synchronizing signal, and controls an autofocus operation of the camera system based on the position and AF evaluation value that are associated with each other. With this configuration, it is possible to improve the accuracy of an autofocus operation with a contrast system. xxnewline",20080212,20080821,20070215,https://patents.google.com/patent/US2008199170A1/en
JP2016126587A,"INTERVIEW SYSTEM, SERVER SYSTEM, SERVER DEVICE, INFORMATION TERMINAL, INTERVIEW METHOD, INFORMATION PROCESSING METHOD AND PROGRAM","PROBLEM TO BE SOLVED: To provide an interview system capable of maintaining communication in a pseudo state in which persons face each other.SOLUTION: A server 110 for interviews for controlling two-way communication of image data and voice data between an information terminal 130 for an interviewer and an information terminal 140 for a person to be interviewed includes means for analyzing image data and voice data of a person 220 to be interviewed received from the information terminal 140, and deriving auxiliary data showing difference from the past state of the person 220 to be interviewed, means for overlapping the derived auxiliary data on the image data received from the information terminal 140 so as to display the derived auxiliary data around an area where the person 220 to be interviewed is imaged in the image data received from the information terminal 140, and means for transmitting the image data with the derived auxiliary data overlapping thereon and the voice data received from the information terminal 140 to the information terminal 130.SELECTED DRAWING: Figure 2 xxnewline",20150106,20160711,20150106,https://patents.google.com/patent/JP2016126587A/en
US2009159182A1,METHOD AND APPARATUS FOR BUILDING A PUNCTURE SEALANT PREASSEMBLED COMPONENT,"A method and apparatus for making a preassembly of built in sealant useful in tire manufacturing. The method of making the preassembled sealant includes extruding a center strip and at least two axially outer strips of a sealant onto a first conveyor belt; wherein the center strip and the axially outer strips are in a side by side adjacent relationship. Conveying the center strip onto a second conveyor while the axially outer strips are conveyed on the first conveyor belt towards the end of the belt, wherein the center strip has two outer edges, wherein a divider strip is applied to each other edge in a continuous manner, wherein the center strip is then conveyed onto the axially outer strips and then stitched together forming a preassembled component. xxnewline",20081002,20090625,20071221,https://patents.google.com/patent/US2009159182A1/en
CN102952518A,Double-component liquid silica gel for packaging solar battery piece as well as preparation method and application method thereof,"The invention relates to a high molecular material and particularly relates to double-component liquid silica gel for packaging a solar battery piece as well as a preparation method and an application method thereof. The double-component liquid silica gel comprises a sizing material made of an A component and a sizing material made of a B component, wherein the sizing material made of the A component is formed by the following components by weight parts of: 50-70 parts of vinyl-containing silicon resin containing M and Q chain sections, 20-40 parts of vinyl silicone oil containing M and D chain sections, and 0.1-1 part of a Pt complex catalyst; and the sizing material made of the B component is formed by the following components by weight parts of: 50-70 parts of the vinyl-containing silicon resin containing the M and Q chain sections, 20-40 parts of the vinyl silicone oil containing the M and D chain sections, 1-10 parts of hydrogen-containing silicon containing the M and D chain sections, 1-2 parts of epoxy-containing tackifier and 0.05-0.4 part of an addition reaction inhibiting agent. The double-component liquid silica gel for packaging the solar battery piece has the characteristics of low viscosity, high mechanical strength of an elastic body and high light transmitting rate, and has relatively firm bonding on a fluorine-containing rear panel, the solar battery piece and photovoltaic glass. xxnewline",20120528,20130306,20120528,https://patents.google.com/patent/CN102952518A/en
JP2017084983A,FILM FOR SEMICONDUCTOR MANUFACTURING PROCESS,"PROBLEM TO BE SOLVED: To provide a film for a semiconductor manufacturing process, which is superior in expandability, and restorability, and which causes no problem in a wafer dicing step.SOLUTION: A film for a semiconductor manufacturing process comprises a styrene/ethylene random copolymer as a primary component. In the styrene/ethylene random copolymer, the content of a styrene component is 30-80 mass%, provided that the total of styrene and ethylene components is 100 mass%.SELECTED DRAWING: None xxnewline",20151029,20170518,20151029,https://patents.google.com/patent/JP2017084983A/en
CN103884573A,Absorption-thermal desorption apparatus,"The invention relates to an absorption-thermal desorption apparatus, which has a coaxial four-layer structure from inside to outside, wherein the first layer is an absorption layer, both ends of the absorption layer are filled with air-permeable plugs, the second layer is an absorption pipe and is a metal stainless steel pipe, the third layer is an insulating layer, the material of the insulating layer is a high temperature resistance material, the fourth layer is an electric heating wire layer, the electric heating wire is tightly wound on the insulating layer in a spiral manner, a temperature sensor is arranged on the middle of the absorption pipe and between the insulating layer and the electric heating wire layer, and both ends of the absorption pipe are provided with absorption pipe joints. The absorption-thermal desorption apparatus has characteristics of simple structure, rapid heating rate, rapid cooling rate, wide application range and low power consumption, and is suitable for portable instruments. xxnewline",20121219,20140625,20121219,https://patents.google.com/patent/CN103884573A/en
US2006228794A1,Incubation and/or stroage container system and method,"A container assembly ( 10 ) comprises a vessel ( 21 ) for containing a biological medium, gametes and/or one or more embryo(s). The vessel ( 21 ) has a CO<SUB>2 </SUB>permeable seal ( 28 ) and a closure device ( 30 ) for selective access. A buffer chamber ( 60 ) for a CO<SUB>2 </SUB>enriched atmosphere at least partially surrounds the vessel and is defined by a shell ( 61 ). The buffer chamber is in communication with the CO<SUB>2 </SUB>permeable wall. Such a container assembly is particularly adapted for IVC in which case the permeable seal ( 28 ) prevents ingress of vaginal secretions. The buffer chamber ( 60 ) mediates the aqueous pH in the vessel after the container assembly is removed from a CO<SUB>2 </SUB>enriched environment. xxnewline",20040210,20061012,20030210,https://patents.google.com/patent/US2006228794A1/en
JPWO2015182128A1,A screw joint for steel pipes,"On the surface of an external threaded section (11), a screw joint has mobility at the time of an application, and is provided with a solid tunic (30) which curing treatment is performed and is formed after an application. Where conclusion is completed, a screw thread crestal plane (12) of an external threaded section (11) and a screw bottom-of-a-valley side of a female screw part which are mutually opposite are flat, and a crevice is formed among the flat faces concerned. A spiral slot (40) which was in agreement with a lead angle of a screw is beforehand established in a screw thread crestal plane (12) of an external threaded section (11). The maximum depth of a slot (40) is 1/5 or less [of screw height] in 30 micrometers or more. This screw joint can prevent generating of printing and unusual conclusion torque at the time of conclusion, without spoiling intensity performance. xxnewline",20150526,20170420,20140530,https://patents.google.com/patent/JPWO2015182128A1/en
JPH10264407A,INK JET RECORDER,"PROBLEM TO BE SOLVED: To prevent scattering of ink by bringing a rotatable absorber roller for absorbing ink discharged from an ink jet port into press contact with an ink squeeze roller while keeping a constant distance between the absorber roller and the jet port of a recording head, thereby removing ink droplets adhering to the vicinity of the jet port. SOLUTION: The absorber roller 20 of an ink absorber 10 for absorbing ink 15 from the ink delivery port face 13 of a recording head 3 is composed of a member for absorbing ink and fixed rotatably to a fixed member, e.g. a frame, while being spaced apart by a predetermined distance L from the ink delivery port face 13. A squeeze roller 21 is made of an elastic material and born rotatably by a fixed member, e.g. a frame, and a squeezed ink is received in a container 22 located below before being sucked by means of a suction pump 23. Ink from the ink delivery port face 13 is sucked well by the absorber roller 20 and processed. xxnewline",19970327,19981006,19970327,https://patents.google.com/patent/JPH10264407A/en
JP2003066619A,RESIST PATTERN FORMING METHOD,PROBLEM TO BE SOLVED: To provide a resist layer having both high adhesion and high resolution in relation to a resist pattern forming method. SOLUTION: A first resist layer 2 having high adhesion to a substrate 1 and a second resist layer 3 having high resolution are formed on the substrate 1 and selectively irradiated with radiation 4 to expose at least the second resist layer 3 and then development is carried out. xxnewline,20010830,20030305,20010830,https://patents.google.com/patent/JP2003066619A/en
JP2018137416A,"CONDUCTIVE PAPER ELECTRODE, ELECTROCHEMICAL CAPACITOR AND METHOD FOR MANUFACTURING THE SAME","PROBLEM TO BE SOLVED: To provide an electrode arranged by use of paper which is inexpensive, superior in flexibility and conductivity, small in environmental load and easy to manufacture.SOLUTION: A conductive paper electrode 1 comprises: paper 10; a carbon powder layer 12; a graphite layer 14; and a nanostructural layer 16. The carbon powder layer 12 is positioned over the paper 10. It is preferred that the carbon powder layer has a carbon powder layer by photographic printing. The graphite layer 14 is positioned over the carbon powder layer 12. The nanostructural layer 16 is positioned over the graphite layer 14. An electrochemical capacitor has: two conductive paper electrodes; and an electrolyte interposed therebetween.SELECTED DRAWING: Figure 1 xxnewline",20170509,20180830,20170221,https://patents.google.com/patent/JP2018137416A/en
US5474268A,Agricultural and industrial tie,"A reusable agricultural and industrial tie (10, 50, 200, 300, 400, 500, 600) for securing objects to a fixed structure, such as a tensile wire, and a wooden or metal structure. The reusable tie includes a head portion (14, 54, 202, 302, 402, 602) adapted for securely fastening onto the fixed structure, and a band (12, 52, 306, 406, 506, 606) having two ends coupled to the head portion and forming a generally annular cavity. A clamping assembly (16, 56, 304, 404, 504, 604) is formed in the ends of the generally annular band and has first (22, 62, 210, 310, 410, 510, 610) and second (24, 64, 212, 312, 412, 512, 612) interlocking members for adjustably, securely and fixedly clamping around the objects. The first interlocking member includes a single-contact-point biasing tongue (100, 220, 320, 420, 520, 620) defining an elongated opening (30, 70, 222, 322, 422, 522, 622) with a jaw member (28, 68, 216, 316, 416, 516, 616) with a predetermined number of teeth (32, 72, 218, 318, 418, 518, 618). The second interlocking member also includes a jaw member (38, 76, 106, 226, 326, 426, 426, 526, 626) with a predetermined number of teeth (42, 82,228, 328, 428, 528, 628) and is adapted for insertion into the elongated opening and meshing with the jaw member of the first interlocking member. The tie may be easily installed with manual hand pressure and may be easily removed for reuse. xxnewline",19950324,19951212,19920210,https://patents.google.com/patent/US5474268A/en
EP1764268A1,Control device for the car radio of a motor vehicle,"Described herein is a control device for driving the functions of a car radio and/or a phone on board a motor vehicle, said device being mounted on the shell covering the steering column and being made up of a casing, arranged on which are pushbuttons and knobs for control of the functions and housed within which is the block for the control electronics of the device. xxnewline",20060911,20070321,20050914,https://patents.google.com/patent/EP1764268A1/en
JP2015160033A,GAME MACHINE AND METHOD FOR MOUNTING MOVABLE ACCESSORY DEVICE,"PROBLEM TO BE SOLVED: To provide a game machine and a method for mounting a movable accessory device capable of easily mounting a movable accessory device on a base member.SOLUTION: A movable accessory device 202 is mounted on a mounting frame 201 to configure a movable accessory unit 200, and since the mounting frame 201 is mounted on a base member 32, the movable accessory device 202 can easily be mounted on the base member 32. The movable accessory unit 200 can easily be temporarily fixed to the base member 32 by locking a locking part 201g of the mounting part 201 to the base member 32, then, turning the mounting frame 201 with the locking part as a pivot point, and hanging a fixing plate 201f of the mounting frame on a hook part 231 of the base member 32, and the movable accessory unit 200 can be surely and firmly mounted on the base member 32 by fixing the mounting frame 201 to the base member 32 by a fixing material. xxnewline",20140228,20150907,20140228,https://patents.google.com/patent/JP2015160033A/en
JP2007031169A,"HYDROGEN PRODUCTION METHOD, AND METHOD OF IMMOBILIZING CARBON DIOXIDE","PROBLEM TO BE SOLVED: To provide a hydrogen production method capable of generating hydrogen from water as a raw material at room temperature, and to provide a method of immobilizing carbon dioxide.  SOLUTION: The hydrogen production method comprises activating a metal by applying a mechanical impact or stress having the magnitude capable of twisting a substance containing the metal or a low valent metal out of shape in the presence of water, deforming or destroying to the substance, bringing the metal into contact with water and reacting therewith to generate hydrogen. Further, there is provided the method of immobilizing carbon dioxide which comprises introducing and interposing carbon dioxide together with water in the above process and converting it into a stable metal carbonate to immobilize.  COPYRIGHT: (C)2007,JPO&INPIT xxnewline",20050722,20070208,20050722,https://patents.google.com/patent/JP2007031169A/en
CN102984032A,"Transmission delay testing method, device and system","The invention provides a transmission delay testing method, device and system. The transmission delay testing method comprises the steps that a tester arranged at a first site transmits a data package to a router arranged at a second site at first time; a destination address of the data package meets a requirement that when the router at the second site retransmits the data package, the next hop is the first site; the tester receives the data package retransmitted by the router arranged at the second site at second time; and the transmission delay between the first site and the second site is obtained according to the first time and the second time. The transmission delay testing method, device and system can test the transmission delay between the sites effectively. xxnewline",20121212,20130320,20121212,https://patents.google.com/patent/CN102984032A/en
EP2168666A1,Irradiated membrane for cell expansion,"The invention relates to a membrane which can be used for cultivating adherent or suspension cells, in particular adherent cells, wherein said membrane allows for the adhesion and proliferation of the cells due to the irradiation of the wet or dry membrane with gamma- or beta-rays or an electron beam in a dose of from 12.5 to 175 kGy in the presence of oxygen. The resulting membrane may be used without any pre-treatment with surface-modifying substances. The invention further relates to a method for preparing said irradiated membrane which can be used for the cultivation of cells, in particular adherent cells, and to methods of using such a membrane for the cultivation of cells, in particular adherent cells. xxnewline",20080925,20100331,20080925,https://patents.google.com/patent/EP2168666A1/en
US2005121560A1,Quick release support post and associated method,"A quick release support post and associated method are provided to attach a cable to a structure and later move the cable location without the need for many small parts and tools. Thus, cables and wires may be installed in hard-to-reach areas quicker and easier than with conventional clamps because no tools are required and an installer generally does not have to use both hands. Because the quick release support posts and associated method require only a hole in the structure for installation, there is no need for extra materials, and minimal weight is added to the structure during installation or movement. In addition, the quick release support posts and associated method of the present invention create efficient cable management systems because the support posts may be various lengths and cables may be grouped and secured to the support posts together, which makes trouble shooting and later moves much easier. xxnewline",20031209,20050609,20031209,https://patents.google.com/patent/US2005121560A1/en
JP2017526830A,How to produce the nonwoven fabric material which has a discontinuous three-dimensional deformed portion accompanied by the Hiromoto Haba part opening by which tip part adhesion is carried out in an additional layer,"The method of forming the composite sheet produced with the 1st sheet and 2nd sheet is indicated. At some estranged discontinuous sheet indirect arrival places, the 1st and 2nd sheets of each other are pasted up. This method is accompanied by transforming a precursor nonwoven fabric web mechanically and forming into it the 1st web that has a deformed portion. A deformed portion forms the projection part extended outward from the 1st surface of the 1st web, and the opening in the surface of another side of a web. With supplying the 1st nonwoven fabric web that has a deformed portion to adhesion NIP, in this adhesion NIP, at least one copy of the distal end of a projection part pastes the 2nd web, and this method forms a tip part adhesion compound web into it. xxnewline",20150903,20170914,20140912,https://patents.google.com/patent/JP2017526830A/en
CN102055910A,Camera system and image forming apparatus,"A camera system includes a replaceable lens and a body unit in which the replaceable lens is installed, and an image forming apparatus, in which a timer included in a lens controller is reset according to an instruction from a camera controller so that the replaceable lens is synchronized with the body unit, and focus is adjusted using location information detected by the replaceable lens and a focus estimation value calculated by the body unit. xxnewline",20101109,20110511,20091109,https://patents.google.com/patent/CN102055910A/en
JPWO2017122334A1,A remodeling method of a rolling mill and a rolling mill,"The 1st and 2nd rolls (12A, 12B) with which a calendar device (1) adjoins each other, The 2nd axle box (14B) that supports rotatably the 1st axle box (14A) that supports the axis of the 1st roll rotatably, and the axis of the 2nd roll, and adjoins the 1st axle box, It has at least one sensor unit (24A) which intervenes between the regulation part (18A) which adjusts the position of the 1st axle box so that the 1st roll and 2nd roll may be made to approach and estrange, and the 1st axle box and the 2nd axle box, and touches the both, and controller (26). A sensor unit contains a distance sensor provided with the elastic section expanded and contracted in the direction in which the 1st and 2nd axle boxes are located in a line. A controller controls a regulation part based on the amount of elasticity of an elastic section. xxnewline",20160114,20180419,20160114,https://patents.google.com/patent/JPWO2017122334A1/en
