id,battery_id,equipment_id,battery_charge_type_txt_id,eqlz_status_txt_id,charge_start_dt,charge_start_dt_tz_id,charge_start_dt_wall,charge_end_dt,charge_end_dt_tz_id,charge_end_dt_wall,charge_amp_hours,dischrg_start_dt,dischrg_start_dt_tz_id,dischrg_start_dt_wall,dischrg_start_bdi,dischrg_start_battery_volts,dischrg_end_dt,dischrg_end_dt_tz_id,dischrg_end_dt_wall,dischrg_end_bdi,dischrg_end_battery_volts,dischrg_amp_hours,dischrg_work_accum_sec,insert_dt
176462,266,NULL,CHN,NTEQL,52:46.0,142,52:46.0,53:52.0,142,53:52.0,0.3,53:53.0,142,53:53.0,100,36.6,54:23.0,142,54:23.0,100,36.7,0,0,58:16.1
176463,266,NULL,CHN,NTEQL,54:23.0,142,54:23.0,55:24.0,142,55:24.0,0.3,55:25.0,142,55:25.0,100,36.6,55:55.0,142,55:55.0,100,36.6,0,0,59:49.9
176464,266,NULL,CHN,NTEQL,55:55.0,142,55:55.0,57:01.0,142,57:01.0,0.3,57:02.0,142,57:02.0,100,36.7,57:32.0,142,57:32.0,100,36.6,0,0,01:28.7
176465,266,NULL,CHN,NTEQL,57:32.0,142,57:32.0,58:33.0,142,58:33.0,0.3,58:34.0,142,58:34.0,100,36.7,59:04.0,142,59:04.0,100,36.6,0,0,03:03.1
176466,266,NULL,CHN,NTEQL,59:04.0,142,59:04.0,00:10.0,142,00:10.0,0.3,00:11.0,142,00:11.0,100,36.7,00:41.0,142,00:41.0,100,36.6,0,0,04:41.5
176467,266,NULL,CHN,NTEQL,00:41.0,142,00:41.0,01:42.0,142,01:42.0,0.3,01:43.0,142,01:43.0,100,36.7,02:13.0,142,02:13.0,100,36.6,0,0,06:15.4
176468,266,NULL,CHN,NTEQL,02:13.0,142,02:13.0,03:19.0,142,03:19.0,0.3,03:20.0,142,03:20.0,100,36.6,03:50.0,142,03:50.0,100,36.7,0,0,07:54.2
176469,266,NULL,CHN,NTEQL,03:50.0,142,03:50.0,04:51.0,142,04:51.0,0.3,04:52.0,142,04:52.0,100,36.6,05:22.0,142,05:22.0,100,36.7,0,0,09:30.3
176470,266,NULL,CHN,NTEQL,05:22.0,142,05:22.0,06:28.0,142,06:28.0,0.3,06:29.0,142,06:29.0,100,36.7,06:59.0,142,06:59.0,100,36.6,0,0,11:06.9
176471,266,NULL,CHN,NTEQL,06:59.0,142,06:59.0,08:00.0,142,08:00.0,0.3,08:01.0,142,08:01.0,100,36.6,08:31.0,142,08:31.0,100,36.6,0,0,12:42.1
176472,266,NULL,CHN,NTEQL,08:31.0,142,08:31.0,09:37.0,142,09:37.0,0.3,09:38.0,142,09:38.0,100,36.7,10:08.0,142,10:08.0,100,36.6,0,0,14:32.1
176473,266,NULL,CHN,NTEQL,10:08.0,142,10:08.0,11:09.0,142,11:09.0,0.3,11:10.0,142,11:10.0,100,36.6,11:40.0,142,11:40.0,100,36.7,0,0,15:55.1
176474,266,NULL,CHN,NTEQL,11:40.0,142,11:40.0,12:46.0,142,12:46.0,0.3,12:47.0,142,12:47.0,100,36.6,13:17.0,142,13:17.0,100,36.6,0,0,17:44.0
176475,266,NULL,CHN,NTEQL,13:17.0,142,13:17.0,14:18.0,142,14:18.0,0.3,14:19.0,142,14:19.0,100,36.7,14:49.0,142,14:49.0,100,36.6,0,0,19:08.2
176476,266,NULL,CHN,NTEQL,14:49.0,142,14:49.0,15:55.0,142,15:55.0,0.3,15:56.0,142,15:56.0,100,36.7,16:26.0,142,16:26.0,100,36.7,0,0,20:51.0
176477,266,NULL,CHN,NTEQL,16:26.0,142,16:26.0,17:27.0,142,17:27.0,0.3,17:28.0,142,17:28.0,100,36.6,17:58.0,142,17:58.0,100,36.6,0,0,22:20.1
176478,266,NULL,CHN,NTEQL,17:58.0,142,17:58.0,19:04.0,142,19:04.0,0.3,19:05.0,142,19:05.0,100,36.6,19:35.0,142,19:35.0,100,36.6,0,0,24:03.8
176479,266,NULL,CHN,NTEQL,19:35.0,142,19:35.0,20:36.0,142,20:36.0,0.3,20:37.0,142,20:37.0,100,36.6,21:07.0,142,21:07.0,100,36.6,0,0,25:37.6
176480,266,NULL,CHN,NTEQL,21:07.0,142,21:07.0,22:13.0,142,22:13.0,0.3,22:14.0,142,22:14.0,100,36.6,22:44.0,142,22:44.0,100,36.7,0,0,27:16.3
176481,266,NULL,CHN,NTEQL,22:44.0,142,22:44.0,23:45.0,142,23:45.0,0.3,23:46.0,142,23:46.0,100,36.6,24:16.0,142,24:16.0,100,36.7,0,0,28:50.1
176482,266,NULL,CHN,NTEQL,24:16.0,142,24:16.0,25:22.0,142,25:22.0,0.3,25:23.0,142,25:23.0,100,36.7,25:53.0,142,25:53.0,100,36.7,0,0,30:28.9
176483,266,NULL,CHN,NTEQL,25:53.0,142,25:53.0,26:54.0,142,26:54.0,0.3,26:55.0,142,26:55.0,100,36.6,27:25.0,142,27:25.0,100,36.6,0,0,32:02.9
176484,266,NULL,CHN,NTEQL,27:25.0,142,27:25.0,28:31.0,142,28:31.0,0.3,28:32.0,142,28:32.0,100,36.6,29:02.0,142,29:02.0,100,36.6,0,0,33:42.1
176485,266,NULL,CHN,NTEQL,29:02.0,142,29:02.0,30:03.0,142,30:03.0,0.3,30:04.0,142,30:04.0,100,36.6,30:34.0,142,30:34.0,100,36.7,0,0,35:15.6
176486,266,NULL,CHN,NTEQL,30:34.0,142,30:34.0,31:40.0,142,31:40.0,0.3,31:41.0,142,31:41.0,100,36.6,32:11.0,142,32:11.0,100,36.6,0,0,36:54.6
176487,266,NULL,CHN,NTEQL,32:11.0,142,32:11.0,33:12.0,142,33:12.0,0.3,33:13.0,142,33:13.0,100,36.6,33:43.0,142,33:43.0,100,36.6,0,0,38:28.4
176488,266,NULL,CHN,NTEQL,33:43.0,142,33:43.0,34:49.0,142,34:49.0,0.3,34:50.0,142,34:50.0,100,36.6,35:20.0,142,35:20.0,100,36.6,0,0,40:07.2
176489,266,NULL,CHN,NTEQL,35:20.0,142,35:20.0,36:21.0,142,36:21.0,0.3,36:22.0,142,36:22.0,100,36.6,36:52.0,142,36:52.0,100,36.6,0,0,41:41.6
176490,266,NULL,CHN,NTEQL,36:52.0,142,36:52.0,37:58.0,142,37:58.0,0.3,37:59.0,142,37:59.0,100,36.6,38:29.0,142,38:29.0,100,36.7,0,0,43:19.7
176491,266,NULL,CHN,NTEQL,38:29.0,142,38:29.0,39:30.0,142,39:30.0,0.3,39:31.0,142,39:31.0,100,36.7,40:01.0,142,40:01.0,100,36.7,0,0,44:53.8
176492,266,NULL,CHN,NTEQL,40:01.0,142,40:01.0,41:07.0,142,41:07.0,0.3,41:08.0,142,41:08.0,100,36.6,41:38.0,142,41:38.0,100,36.6,0,0,46:32.5
176493,266,NULL,CHN,NTEQL,41:38.0,142,41:38.0,42:39.0,142,42:39.0,0.3,42:40.0,142,42:40.0,100,36.6,43:10.0,142,43:10.0,100,36.6,0,0,48:06.4
176494,266,NULL,CHN,NTEQL,43:10.0,142,43:10.0,44:16.0,142,44:16.0,0.3,44:17.0,142,44:17.0,100,36.6,44:47.0,142,44:47.0,100,36.6,0,0,49:45.4
176495,266,NULL,CHN,NTEQL,44:47.0,142,44:47.0,45:48.0,142,45:48.0,0.3,45:49.0,142,45:49.0,100,36.6,46:19.0,142,46:19.0,100,36.7,0,0,51:19.2
176496,266,NULL,CHN,NTEQL,46:19.0,142,46:19.0,47:25.0,142,47:25.0,0.3,47:26.0,142,47:26.0,100,36.6,47:56.0,142,47:56.0,100,36.6,0,0,52:58.8
176497,266,NULL,CHN,NTEQL,47:56.0,142,47:56.0,48:57.0,142,48:57.0,0.3,48:58.0,142,48:58.0,100,36.7,49:28.0,142,49:28.0,100,36.6,0,0,54:33.2
176498,266,NULL,CHN,NTEQL,49:28.0,142,49:28.0,50:34.0,142,50:34.0,0.3,50:35.0,142,50:35.0,100,36.6,51:05.0,142,51:05.0,100,36.7,0,0,56:10.5
176499,266,NULL,CHN,NTEQL,51:05.0,142,51:05.0,52:06.0,142,52:06.0,0.3,52:07.0,142,52:07.0,100,36.6,52:37.0,142,52:37.0,100,36.6,0,0,57:46.1
176500,266,NULL,CHN,NTEQL,52:37.0,142,52:37.0,53:43.0,142,53:43.0,0.3,53:44.0,142,53:44.0,100,36.6,54:14.0,142,54:14.0,100,36.7,0,0,59:29.4
176501,266,NULL,CHN,NTEQL,54:14.0,142,54:14.0,55:15.0,142,55:15.0,0.3,55:16.0,142,55:16.0,100,36.7,55:46.0,142,55:46.0,100,36.6,0,0,00:59.3
176502,266,NULL,CHN,NTEQL,55:46.0,142,55:46.0,56:52.0,142,56:52.0,0.3,56:53.0,142,56:53.0,100,36.7,57:23.0,142,57:23.0,100,36.6,0,0,02:48.1
176503,266,NULL,CHN,NTEQL,57:23.0,142,57:23.0,58:24.0,142,58:24.0,0.3,58:25.0,142,58:25.0,100,36.6,58:55.0,142,58:55.0,100,36.6,0,0,04:12.2
176504,266,NULL,CHN,NTEQL,58:55.0,142,58:55.0,00:01.0,142,00:01.0,0.3,00:02.0,142,00:02.0,100,36.6,00:32.0,142,00:32.0,100,36.6,0,0,05:54.8
176505,266,NULL,CHN,NTEQL,00:32.0,142,00:32.0,01:33.0,142,01:33.0,0.3,01:34.0,142,01:34.0,100,36.6,02:04.0,142,02:04.0,100,36.6,0,0,07:28.6
176506,266,NULL,CHN,NTEQL,02:04.0,142,02:04.0,03:10.0,142,03:10.0,0.3,03:11.0,142,03:11.0,100,36.6,03:41.0,142,03:41.0,100,36.6,0,0,09:07.4
176507,266,NULL,CHN,NTEQL,03:41.0,142,03:41.0,04:42.0,142,04:42.0,0.3,04:43.0,142,04:43.0,100,36.7,05:13.0,142,05:13.0,100,36.7,0,0,10:41.4
176508,266,NULL,CHN,NTEQL,05:13.0,142,05:13.0,06:19.0,142,06:19.0,0.3,06:20.0,142,06:20.0,100,36.6,06:50.0,142,06:50.0,100,36.6,0,0,12:26.1
176509,266,NULL,CHN,NTEQL,06:50.0,142,06:50.0,07:51.0,142,07:51.0,0.3,07:52.0,142,07:52.0,100,36.6,08:22.0,142,08:22.0,100,36.7,0,0,13:54.1
176510,266,NULL,CHN,NTEQL,08:22.0,142,08:22.0,09:28.0,142,09:28.0,0.3,09:29.0,142,09:29.0,100,36.6,09:59.0,142,09:59.0,100,36.7,0,0,15:32.8
176511,266,NULL,CHN,NTEQL,09:59.0,142,09:59.0,11:00.0,142,11:00.0,0.3,11:01.0,142,11:01.0,100,36.6,11:31.0,142,11:31.0,100,36.6,0,0,17:06.6
176512,266,NULL,CHN,NTEQL,11:31.0,142,11:31.0,12:37.0,142,12:37.0,0.3,12:38.0,142,12:38.0,100,36.6,13:08.0,142,13:08.0,100,36.6,0,0,18:45.6
176513,266,NULL,CHN,NTEQL,13:08.0,142,13:08.0,14:09.0,142,14:09.0,0.3,14:10.0,142,14:10.0,100,36.7,14:40.0,142,14:40.0,100,36.6,0,0,20:19.8
176514,266,NULL,CHN,NTEQL,14:40.0,142,14:40.0,15:46.0,142,15:46.0,0.3,15:47.0,142,15:47.0,100,36.6,16:17.0,142,16:17.0,100,36.6,0,0,21:58.2
176515,266,NULL,CHN,NTEQL,16:17.0,142,16:17.0,17:18.0,142,17:18.0,0.3,17:19.0,142,17:19.0,100,36.7,17:49.0,142,17:49.0,100,36.6,0,0,23:32.4
176516,266,NULL,CHN,NTEQL,17:49.0,142,17:49.0,18:55.0,142,18:55.0,0.3,18:56.0,142,18:56.0,100,36.6,19:26.0,142,19:26.0,100,36.6,0,0,25:11.0
176517,266,NULL,CHN,NTEQL,19:26.0,142,19:26.0,20:27.0,142,20:27.0,0.3,20:28.0,142,20:28.0,100,36.6,20:58.0,142,20:58.0,100,36.7,0,0,26:44.8
176518,266,NULL,CHN,NTEQL,20:58.0,142,20:58.0,22:04.0,142,22:04.0,0.3,22:05.0,142,22:05.0,100,36.6,22:35.0,142,22:35.0,100,36.6,0,0,28:23.5
176519,266,NULL,CHN,NTEQL,22:35.0,142,22:35.0,23:36.0,142,23:36.0,0.3,23:37.0,142,23:37.0,100,36.6,24:07.0,142,24:07.0,100,36.6,0,0,29:57.4
176520,266,NULL,CHN,NTEQL,24:07.0,142,24:07.0,25:13.0,142,25:13.0,0.3,25:14.0,142,25:14.0,100,36.6,25:44.0,142,25:44.0,100,36.6,0,0,31:36.7
176521,266,NULL,CHN,NTEQL,25:44.0,142,25:44.0,26:45.0,142,26:45.0,0.3,26:46.0,142,26:46.0,100,36.6,27:16.0,142,27:16.0,100,36.7,0,0,33:10.2
176522,266,NULL,CHN,NTEQL,27:16.0,142,27:16.0,28:22.0,142,28:22.0,0.3,28:23.0,142,28:23.0,100,36.6,28:53.0,142,28:53.0,100,36.6,0,0,34:49.0
176523,266,NULL,CHN,NTEQL,28:53.0,142,28:53.0,29:54.0,142,29:54.0,0.3,29:55.0,142,29:55.0,100,36.6,30:25.0,142,30:25.0,100,36.7,0,0,36:22.8
176524,266,NULL,CHN,NTEQL,30:25.0,142,30:25.0,31:31.0,142,31:31.0,0.3,31:32.0,142,31:32.0,100,36.6,32:02.0,142,32:02.0,100,36.6,0,0,38:01.6
176525,266,NULL,CHN,NTEQL,32:02.0,142,32:02.0,33:03.0,142,33:03.0,0.3,33:04.0,142,33:04.0,100,36.6,33:34.0,142,33:34.0,100,36.6,0,0,39:37.3
176526,266,NULL,CHN,NTEQL,33:34.0,142,33:34.0,34:40.0,142,34:40.0,0.3,34:41.0,142,34:41.0,100,36.6,35:10.0,142,35:10.0,100,36.6,0,0,41:14.3
176527,266,NULL,CHN,NTEQL,35:10.0,142,35:10.0,36:11.0,142,36:11.0,0.3,36:12.0,142,36:12.0,100,36.6,36:42.0,142,36:42.0,100,36.6,0,0,42:50.1
176530,266,NULL,CHN,NTEQL,36:42.0,142,36:42.0,37:48.0,142,37:48.0,0.3,37:49.0,142,37:49.0,100,36.6,38:19.0,142,38:19.0,100,36.6,0,0,44:27.9
176534,266,NULL,CHN,NTEQL,38:19.0,142,38:19.0,39:20.0,142,39:20.0,0.3,39:21.0,142,39:21.0,100,36.6,39:51.0,142,39:51.0,100,36.6,0,0,46:02.9
176535,266,NULL,CHN,NTEQL,39:51.0,142,39:51.0,40:57.0,142,40:57.0,0.3,40:58.0,142,40:58.0,100,36.6,41:28.0,142,41:28.0,100,36.6,0,0,47:52.7
176536,266,NULL,CHN,NTEQL,41:28.0,142,41:28.0,42:29.0,142,42:29.0,0.3,42:30.0,142,42:30.0,100,36.6,43:00.0,142,43:00.0,100,36.6,0,0,49:14.0
176537,266,NULL,CHN,NTEQL,43:00.0,142,43:00.0,44:06.0,142,44:06.0,0.3,44:07.0,142,44:07.0,100,36.6,44:37.0,142,44:37.0,100,36.6,0,0,50:52.9
176538,266,NULL,CHN,NTEQL,44:37.0,142,44:37.0,45:38.0,142,45:38.0,0.3,45:39.0,142,45:39.0,100,36.6,46:09.0,142,46:09.0,100,36.6,0,0,52:26.6
176539,266,NULL,CHN,NTEQL,46:09.0,142,46:09.0,47:15.0,142,47:15.0,0.3,47:16.0,142,47:16.0,100,36.6,47:46.0,142,47:46.0,100,36.6,0,0,54:05.6
176540,266,NULL,CHN,NTEQL,47:46.0,142,47:46.0,48:47.0,142,48:47.0,0.3,48:48.0,142,48:48.0,100,36.6,49:18.0,142,49:18.0,100,36.6,0,0,55:40.7
176541,266,NULL,CHN,NTEQL,49:18.0,142,49:18.0,50:24.0,142,50:24.0,0.3,50:25.0,142,50:25.0,100,36.6,50:55.0,142,50:55.0,100,36.6,0,0,57:18.2
176542,266,NULL,CHN,NTEQL,50:55.0,142,50:55.0,51:56.0,142,51:56.0,0.3,51:57.0,142,51:57.0,100,36.6,52:27.0,142,52:27.0,100,36.6,0,0,58:54.7
176543,266,NULL,CHN,NTEQL,52:27.0,142,52:27.0,53:33.0,142,53:33.0,0.3,53:34.0,142,53:34.0,100,36.6,54:04.0,142,54:04.0,100,36.6,0,0,00:31.0
176544,266,NULL,CHN,NTEQL,54:04.0,142,54:04.0,55:05.0,142,55:05.0,0.3,55:06.0,142,55:06.0,100,36.6,55:36.0,142,55:36.0,100,36.6,0,0,02:06.7
176545,266,NULL,CHN,NTEQL,55:36.0,142,55:36.0,56:42.0,142,56:42.0,0.3,56:43.0,142,56:43.0,100,36.6,57:13.0,142,57:13.0,100,36.6,0,0,03:49.6
176546,266,NULL,CHN,NTEQL,57:13.0,142,57:13.0,58:14.0,142,58:14.0,0.3,58:15.0,142,58:15.0,100,36.6,58:45.0,142,58:45.0,100,36.6,0,0,05:23.5
176547,266,NULL,CHN,NTEQL,58:45.0,142,58:45.0,59:51.0,142,59:51.0,0.3,59:52.0,142,59:52.0,100,36.6,00:22.0,142,00:22.0,100,36.6,0,0,07:08.6
176548,266,NULL,CHN,NTEQL,00:22.0,142,00:22.0,01:23.0,142,01:23.0,0.3,01:24.0,142,01:24.0,100,36.6,01:54.0,142,01:54.0,100,36.6,0,0,08:36.2
176549,266,NULL,CHN,NTEQL,01:54.0,142,01:54.0,03:00.0,142,03:00.0,0.3,03:01.0,142,03:01.0,100,36.6,03:31.0,142,03:31.0,100,36.6,0,0,10:14.9
176550,266,NULL,CHN,NTEQL,03:31.0,142,03:31.0,04:32.0,142,04:32.0,0.3,04:33.0,142,04:33.0,100,36.6,05:03.0,142,05:03.0,100,36.6,0,0,11:44.7
176551,266,NULL,CHN,NTEQL,05:03.0,142,05:03.0,06:09.0,142,06:09.0,0.3,06:10.0,142,06:10.0,100,36.6,06:40.0,142,06:40.0,100,36.6,0,0,13:27.5
176552,266,NULL,CHN,NTEQL,06:40.0,142,06:40.0,07:41.0,142,07:41.0,0.3,07:42.0,142,07:42.0,100,36.6,08:12.0,142,08:12.0,100,36.6,0,0,15:01.9
176553,266,NULL,CHN,NTEQL,08:12.0,142,08:12.0,09:18.0,142,09:18.0,0.3,09:19.0,142,09:19.0,100,36.6,09:49.0,142,09:49.0,100,36.7,0,0,16:46.5
176554,266,NULL,CHN,NTEQL,09:49.0,142,09:49.0,10:50.0,142,10:50.0,0.3,10:51.0,142,10:51.0,100,36.6,11:21.0,142,11:21.0,100,36.6,0,0,18:14.4
176555,266,NULL,CHN,NTEQL,11:21.0,142,11:21.0,12:27.0,142,12:27.0,0.3,12:28.0,142,12:28.0,100,36.7,12:58.0,142,12:58.0,100,36.6,0,0,19:53.2
176556,266,NULL,CHN,NTEQL,12:58.0,142,12:58.0,13:59.0,142,13:59.0,0.3,14:00.0,142,14:00.0,100,36.6,14:30.0,142,14:30.0,100,36.6,0,0,21:27.0
176557,266,NULL,CHN,NTEQL,14:30.0,142,14:30.0,15:36.0,142,15:36.0,0.3,15:37.0,142,15:37.0,100,36.6,16:07.0,142,16:07.0,100,36.6,0,0,23:05.8
176558,266,NULL,CHN,NTEQL,16:07.0,142,16:07.0,17:08.0,142,17:08.0,0.3,17:09.0,142,17:09.0,100,36.6,17:39.0,142,17:39.0,100,36.6,0,0,24:39.6
176559,266,NULL,CHN,NTEQL,17:39.0,142,17:39.0,18:45.0,142,18:45.0,0.3,18:46.0,142,18:46.0,100,36.6,19:16.0,142,19:16.0,100,36.7,0,0,26:19.0
176560,266,NULL,CHN,NTEQL,19:16.0,142,19:16.0,20:17.0,142,20:17.0,0.3,20:18.0,142,20:18.0,100,36.6,20:48.0,142,20:48.0,100,36.6,0,0,27:52.3
176561,266,NULL,CHN,NTEQL,20:48.0,142,20:48.0,21:54.0,142,21:54.0,0.3,21:55.0,142,21:55.0,100,36.6,22:25.0,142,22:25.0,100,36.6,0,0,29:31.2
176562,266,NULL,CHN,NTEQL,22:25.0,142,22:25.0,23:26.0,142,23:26.0,0.3,23:27.0,142,23:27.0,100,36.6,23:57.0,142,23:57.0,100,36.6,0,0,31:05.0
176563,266,NULL,CHN,NTEQL,23:57.0,142,23:57.0,25:03.0,142,25:03.0,0.3,25:04.0,142,25:04.0,100,36.6,25:34.0,142,25:34.0,100,36.6,0,0,32:43.8
176564,266,NULL,CHN,NTEQL,25:34.0,142,25:34.0,26:35.0,142,26:35.0,0.3,26:36.0,142,26:36.0,100,36.6,27:06.0,142,27:06.0,100,36.6,0,0,34:18.2
176565,266,NULL,CHN,NTEQL,27:06.0,142,27:06.0,28:12.0,142,28:12.0,0.3,28:13.0,142,28:13.0,100,36.6,28:43.0,142,28:43.0,100,36.6,0,0,35:56.6
176566,266,NULL,CHN,NTEQL,28:43.0,142,28:43.0,29:44.0,142,29:44.0,0.3,29:45.0,142,29:45.0,100,36.6,30:15.0,142,30:15.0,100,36.6,0,0,37:30.4
176567,266,NULL,CHN,NTEQL,30:15.0,142,30:15.0,31:21.0,142,31:21.0,0.3,31:22.0,142,31:22.0,100,36.6,31:52.0,142,31:52.0,100,36.6,0,0,39:09.4
176568,266,NULL,CHN,NTEQL,31:52.0,142,31:52.0,32:53.0,142,32:53.0,0.3,32:54.0,142,32:54.0,100,36.6,33:24.0,142,33:24.0,100,36.6,0,0,40:44.7
176569,266,NULL,CHN,NTEQL,33:24.0,142,33:24.0,34:30.0,142,34:30.0,0.3,34:31.0,142,34:31.0,100,36.6,35:01.0,142,35:01.0,100,36.6,0,0,42:22.0
176570,266,NULL,CHN,NTEQL,35:01.0,142,35:01.0,36:02.0,142,36:02.0,0.3,36:03.0,142,36:03.0,100,36.6,36:33.0,142,36:33.0,100,36.6,0,0,43:57.7
176571,266,NULL,CHN,NTEQL,36:33.0,142,36:33.0,37:39.0,142,37:39.0,0.3,37:40.0,142,37:40.0,100,36.6,38:10.0,142,38:10.0,100,36.6,0,0,45:35.1
176572,266,NULL,CHN,NTEQL,38:10.0,142,38:10.0,39:11.0,142,39:11.0,0.3,39:12.0,142,39:12.0,100,36.6,39:42.0,142,39:42.0,100,36.6,0,0,47:09.8
176573,266,NULL,CHN,NTEQL,39:42.0,142,39:42.0,40:48.0,142,40:48.0,0.3,40:49.0,142,40:49.0,100,36.6,41:19.0,142,41:19.0,100,36.6,0,0,48:53.4
176574,266,NULL,CHN,NTEQL,41:19.0,142,41:19.0,42:20.0,142,42:20.0,0.3,42:21.0,142,42:21.0,100,36.6,42:51.0,142,42:51.0,100,36.6,0,0,50:27.2
176575,266,NULL,CHN,NTEQL,42:51.0,142,42:51.0,43:57.0,142,43:57.0,0.3,43:58.0,142,43:58.0,100,36.6,44:28.0,142,44:28.0,100,36.6,0,0,52:12.7
176576,266,NULL,CHN,NTEQL,44:28.0,142,44:28.0,45:29.0,142,45:29.0,0.3,45:30.0,142,45:30.0,100,36.6,46:00.0,142,46:00.0,100,36.6,0,0,53:35.7
176577,266,NULL,CHN,NTEQL,46:00.0,142,46:00.0,47:06.0,142,47:06.0,0.3,47:07.0,142,47:07.0,100,36.6,47:37.0,142,47:37.0,100,36.6,0,0,55:24.6
176578,266,NULL,CHN,NTEQL,47:37.0,142,47:37.0,48:38.0,142,48:38.0,0.3,48:39.0,142,48:39.0,100,36.6,49:09.0,142,49:09.0,100,36.7,0,0,56:52.6
176579,266,NULL,CHN,NTEQL,49:09.0,142,49:09.0,50:15.0,142,50:15.0,0.3,50:16.0,142,50:16.0,100,36.6,50:46.0,142,50:46.0,100,36.6,0,0,58:31.4
176580,266,NULL,CHN,NTEQL,50:46.0,142,50:46.0,51:47.0,142,51:47.0,0.3,51:48.0,142,51:48.0,100,36.6,52:18.0,142,52:18.0,100,36.6,0,0,00:05.4
176581,266,NULL,CHN,NTEQL,52:18.0,142,52:18.0,53:24.0,142,53:24.0,0.3,53:25.0,142,53:25.0,100,36.6,53:55.0,142,53:55.0,100,36.6,0,0,01:49.6
176582,266,NULL,CHN,NTEQL,53:55.0,142,53:55.0,54:56.0,142,54:56.0,0.3,54:57.0,142,54:57.0,100,36.6,55:27.0,142,55:27.0,100,36.6,0,0,03:18.0
176583,266,NULL,CHN,NTEQL,55:27.0,142,55:27.0,56:33.0,142,56:33.0,0.3,56:34.0,142,56:34.0,100,36.6,57:04.0,142,57:04.0,100,36.6,0,0,04:57.5
176584,266,NULL,CHN,NTEQL,57:04.0,142,57:04.0,58:05.0,142,58:05.0,0.3,58:06.0,142,58:06.0,100,36.7,58:36.0,142,58:36.0,100,36.6,0,0,06:30.6
176585,266,NULL,CHN,NTEQL,58:36.0,142,58:36.0,59:42.0,142,59:42.0,0.3,59:43.0,142,59:43.0,100,36.6,00:13.0,142,00:13.0,100,36.6,0,0,08:09.6
176586,266,NULL,CHN,NTEQL,00:13.0,142,00:13.0,01:14.0,142,01:14.0,0.3,01:15.0,142,01:15.0,100,36.6,01:45.0,142,01:45.0,100,36.6,0,0,09:43.4
176587,266,NULL,CHN,NTEQL,01:45.0,142,01:45.0,02:51.0,142,02:51.0,0.3,02:52.0,142,02:52.0,100,36.6,03:22.0,142,03:22.0,100,36.6,0,0,11:22.2
176588,266,NULL,CHN,NTEQL,03:22.0,142,03:22.0,04:23.0,142,04:23.0,0.3,04:24.0,142,04:24.0,100,36.6,04:54.0,142,04:54.0,100,36.6,0,0,12:56.6
176589,266,NULL,CHN,NTEQL,04:54.0,142,04:54.0,06:00.0,142,06:00.0,0.3,06:01.0,142,06:01.0,100,36.6,06:31.0,142,06:31.0,100,36.6,0,0,14:34.8
176590,266,NULL,CHN,NTEQL,06:31.0,142,06:31.0,07:32.0,142,07:32.0,0.3,07:33.0,142,07:33.0,100,36.6,08:03.0,142,08:03.0,100,36.6,0,0,16:09.0
176591,266,NULL,CHN,NTEQL,08:03.0,142,08:03.0,09:09.0,142,09:09.0,0.3,09:10.0,142,09:10.0,100,36.6,09:40.0,142,09:40.0,100,36.6,0,0,17:47.6
176592,266,NULL,CHN,NTEQL,09:40.0,142,09:40.0,10:41.0,142,10:41.0,0.3,10:42.0,142,10:42.0,100,36.6,11:12.0,142,11:12.0,100,36.6,0,0,19:21.4
176593,266,NULL,CHN,NTEQL,11:12.0,142,11:12.0,12:18.0,142,12:18.0,0.3,12:19.0,142,12:19.0,100,36.6,12:49.0,142,12:49.0,100,36.6,0,0,21:00.4
176594,266,NULL,CHN,NTEQL,12:49.0,142,12:49.0,13:50.0,142,13:50.0,0.3,13:51.0,142,13:51.0,100,36.6,14:21.0,142,14:21.0,100,36.6,0,0,22:35.8
176595,266,NULL,CHN,NTEQL,14:21.0,142,14:21.0,15:27.0,142,15:27.0,0.3,15:28.0,142,15:28.0,100,36.6,15:58.0,142,15:58.0,100,36.6,0,0,24:13.6
176596,266,NULL,CHN,NTEQL,15:58.0,142,15:58.0,16:59.0,142,16:59.0,0.3,17:00.0,142,17:00.0,100,36.6,17:29.0,142,17:29.0,100,36.6,0,0,25:47.9
176597,266,NULL,CHN,NTEQL,17:29.0,142,17:29.0,18:35.0,142,18:35.0,0.3,18:36.0,142,18:36.0,100,36.6,19:06.0,142,19:06.0,100,36.6,0,0,27:25.9
176598,266,NULL,CHN,NTEQL,19:06.0,142,19:06.0,20:07.0,142,20:07.0,0.3,20:08.0,142,20:08.0,100,36.6,20:38.0,142,20:38.0,100,36.7,0,0,28:59.6
176599,266,NULL,CHN,NTEQL,20:38.0,142,20:38.0,21:44.0,142,21:44.0,0.3,21:45.0,142,21:45.0,100,36.6,22:15.0,142,22:15.0,100,36.6,0,0,30:38.4
176600,266,NULL,CHN,NTEQL,22:15.0,142,22:15.0,23:16.0,142,23:16.0,0.3,23:17.0,142,23:17.0,100,36.6,23:47.0,142,23:47.0,100,36.6,0,0,32:13.9
176601,266,NULL,CHN,NTEQL,23:47.0,142,23:47.0,24:53.0,142,24:53.0,0.3,24:54.0,142,24:54.0,100,36.6,25:24.0,142,25:24.0,100,36.6,0,0,33:51.0
